"Site.ID","Basin","Stream","Agency","Project","X2023","X2022","X2021","X2020","mean_BIBI","tercile_BIBI","trend_BIBI","long","lat","STATEFP","COUNTYFP","COUNTYNS","AFFGEOID","GEOID","NAME","NAMELSAD","STUSPS","STATE_NAME","LSAD","ALAND","AWATER","local100_imp_coverage","local200_imp_coverage","OBJECTID","TNMID","MetaSource","LoadDate","NonContrib","NonContr_1","AreaSqKm","AreaAcres","GNIS_ID","Name","States","HUC12","HUType","HUMod","ToHUC","Shape_Leng","Shape_Area","STATEFP.1","COUNTYFP.1","COUNTYNS.1","AFFGEOID.1","GEOID.1","NAME.1","NAMELSAD.1","STUSPS.1","STATE_NAME.1","LSAD.1","ALAND.1","AWATER.1","drainage_imp_coverage"
191,"Sammamish River Basin","Sammamish River tributary (0101)","King County - DNRP","Ambient Monitoring",9,11.1,15.2,9.1,11.1,"Low",-0.44,-122.131529,47.696997,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.441714285714286,0.440434782608696,715,"{79FF5045-5613-4C6B-8E1E-9E48820D9854}",NA,"2013/01/18 07:09:32.000",0,0,106.3,26266.15,NA,"Bear Creek-Sammamish River","WA","171100120304","S","PD,AD","171100120400",301979.085513018,1144431562.23139,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.366194240040599
2672,"Sammamish River Basin","Tosh Creek","City of Redmond","RPWS",22.4,25.4,26.3,36.1,27.55,"Low",-4.2,-122.118,47.655,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.222285714285714,0.203214285714286,715,"{79FF5045-5613-4C6B-8E1E-9E48820D9854}",NA,"2013/01/18 07:09:32.000",0,0,106.3,26266.15,NA,"Bear Creek-Sammamish River","WA","171100120304","S","PD,AD","171100120400",301979.085513018,1144431562.23139,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.366194240040599
2673,"Sammamish River Basin","Tosh Creek","City of Redmond","RPWS",26.4,25.1,27.2,19.1,24.45,"Low",1.98,-122.1187,47.6527,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.416666666666667,0.363956834532374,715,"{79FF5045-5613-4C6B-8E1E-9E48820D9854}",NA,"2013/01/18 07:09:32.000",0,0,106.3,26266.15,NA,"Bear Creek-Sammamish River","WA","171100120304","S","PD,AD","171100120400",301979.085513018,1144431562.23139,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.366194240040599
2674,"Sammamish River Basin","Tosh Creek","City of Redmond","RPWS",9.5,13,8.3,15.4,11.55,"Low",-1.3,-122.1254,47.6515,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0517647058823529,0.181438848920863,715,"{79FF5045-5613-4C6B-8E1E-9E48820D9854}",NA,"2013/01/18 07:09:32.000",0,0,106.3,26266.15,NA,"Bear Creek-Sammamish River","WA","171100120304","S","PD,AD","171100120400",301979.085513018,1144431562.23139,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.366194240040599
2675,"Sammamish River Basin","Tosh Creek","City of Redmond","RPWS",4,14.8,11.3,14.7,11.2,"Low",-2.86,-122.1257,47.6513,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0497297297297297,0.203829787234043,715,"{79FF5045-5613-4C6B-8E1E-9E48820D9854}",NA,"2013/01/18 07:09:32.000",0,0,106.3,26266.15,NA,"Bear Creek-Sammamish River","WA","171100120304","S","PD,AD","171100120400",301979.085513018,1144431562.23139,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.366194240040599
1711,"Sammamish River Basin","Valley Estates Creek","City of Redmond","City of Redmond Annual Benthic Monitoring",15.3,22.2,14.3,15.3,16.775,"Low",0.790000000000001,-122.137252,47.696299,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.165833333333333,0.225507246376812,715,"{79FF5045-5613-4C6B-8E1E-9E48820D9854}",NA,"2013/01/18 07:09:32.000",0,0,106.3,26266.15,NA,"Bear Creek-Sammamish River","WA","171100120304","S","PD,AD","171100120400",301979.085513018,1144431562.23139,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.366194240040599
2061,"Sammamish River Basin","Waynita Creek","City of Bothell","Bothell Bioassesment",NA,9.5,NA,28.5,19,"Low",-9.50000000000145,-122.211531,47.745099,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.193142857142857,0.27536231884058,715,"{79FF5045-5613-4C6B-8E1E-9E48820D9854}",NA,"2013/01/18 07:09:32.000",0,0,106.3,26266.15,NA,"Bear Creek-Sammamish River","WA","171100120304","S","PD,AD","171100120400",301979.085513018,1144431562.23139,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.366194240040599
1709,"Sammamish River Basin","Willows Creek","City of Redmond","City of Redmond Annual Benthic Monitoring",30.1,28.2,29.7,12,25,"Low",5.28,-122.141934,47.68829,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.686,0.688188405797101,715,"{79FF5045-5613-4C6B-8E1E-9E48820D9854}",NA,"2013/01/18 07:09:32.000",0,0,106.3,26266.15,NA,"Bear Creek-Sammamish River","WA","171100120304","S","PD,AD","171100120400",301979.085513018,1144431562.23139,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.366194240040599
3072,NA,"Tributary to Sammamish River","Washington State Department of Ecology","Stormwater Action Monitoring for Puget Small Streams",NA,NA,NA,50.5,50.5,"Mid",NA,-122.157,47.686,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0325,0.247183098591549,715,"{79FF5045-5613-4C6B-8E1E-9E48820D9854}",NA,"2013/01/18 07:09:32.000",0,0,106.3,26266.15,NA,"Bear Creek-Sammamish River","WA","171100120304","S","PD,AD","171100120400",301979.085513018,1144431562.23139,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.366194240040599
3365,NA,"Valhalla Creek","City of Bothell","Bothell Bioassesment",30.4,NA,NA,NA,30.4,"Low",NA,-122.21224,47.74536,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.279428571428571,0.273260869565217,715,"{79FF5045-5613-4C6B-8E1E-9E48820D9854}",NA,"2013/01/18 07:09:32.000",0,0,106.3,26266.15,NA,"Bear Creek-Sammamish River","WA","171100120304","S","PD,AD","171100120400",301979.085513018,1144431562.23139,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.366194240040599
3039,NA,"Waynita Creek","City of Bothell","Bothell Bioassesment",NA,NA,NA,21.1,21.1,"Low",NA,-122.211797,47.745755,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.209375,0.23006993006993,715,"{79FF5045-5613-4C6B-8E1E-9E48820D9854}",NA,"2013/01/18 07:09:32.000",0,0,106.3,26266.15,NA,"Bear Creek-Sammamish River","WA","171100120304","S","PD,AD","171100120400",301979.085513018,1144431562.23139,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.366194240040599
136,"Cedar River / Lake Washington Basin","Coal Creek (Lake Wash.)","King County - DNRP","Ambient Monitoring",60.1,28.2,62.3,45.2,48.95,"Mid",1.06,-122.16512,47.55253,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.005,0.123138686131387,716,"{1897F5DC-07D7-4701-85EB-9C479A29D513}",NA,"2013/01/18 07:09:32.000",0,0,461.11,113941.77,NA,"Lake Washington-Sammamish River","WA","171100120400","S","PD,AD,GC","171100191200",444237.762366801,4964119530.23379,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.364976789665788
570,"Cedar River / Lake Washington Basin","Kelsey Creek","City of Bellevue","Macroinvertebrates",17.1,23.4,21.2,NA,20.5666666666667,"Low",-2.04999999999982,-122.181,47.603,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.318055555555556,0.355869565217391,716,"{1897F5DC-07D7-4701-85EB-9C479A29D513}",NA,"2013/01/18 07:09:32.000",0,0,461.11,113941.77,NA,"Lake Washington-Sammamish River","WA","171100120400","S","PD,AD,GC","171100191200",444237.762366801,4964119530.23379,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.364976789665788
565,"Cedar River / Lake Washington Basin","Kelsey Creek","City of Bellevue","Macroinvertebrates",NA,24.2,NA,NA,24.2,"Low",NA,-122.164,47.614,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.275277777777778,0.254172661870504,716,"{1897F5DC-07D7-4701-85EB-9C479A29D513}",NA,"2013/01/18 07:09:32.000",0,0,461.11,113941.77,NA,"Lake Washington-Sammamish River","WA","171100120400","S","PD,AD,GC","171100191200",444237.762366801,4964119530.23379,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.364976789665788
566,"Cedar River / Lake Washington Basin","Kelsey Creek","City of Bellevue","Macroinvertebrates",21,NA,27.6,NA,24.3,"Low",-3.29999999999998,-122.164,47.616,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.243142857142857,0.317826086956522,716,"{1897F5DC-07D7-4701-85EB-9C479A29D513}",NA,"2013/01/18 07:09:32.000",0,0,461.11,113941.77,NA,"Lake Washington-Sammamish River","WA","171100120400","S","PD,AD,GC","171100191200",444237.762366801,4964119530.23379,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.364976789665788
569,"Cedar River / Lake Washington Basin","Kelsey Creek","City of Bellevue","Macroinvertebrates",16,16.2,NA,NA,16.1,"Low",-0.200000000000099,-122.14449,47.62079,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.376111111111111,0.380507246376812,716,"{1897F5DC-07D7-4701-85EB-9C479A29D513}",NA,"2013/01/18 07:09:32.000",0,0,461.11,113941.77,NA,"Lake Washington-Sammamish River","WA","171100120400","S","PD,AD,GC","171100191200",444237.762366801,4964119530.23379,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.364976789665788
1228,"Cedar River / Lake Washington Basin","Kelsey Creek, West Tributary","City of Bellevue","Macroinvertebrates",25.8,10.8,10.2,NA,15.6,"Low",7.7999999999985,-122.164781,47.604893,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0496875,0.131875,716,"{1897F5DC-07D7-4701-85EB-9C479A29D513}",NA,"2013/01/18 07:09:32.000",0,0,461.11,113941.77,NA,"Lake Washington-Sammamish River","WA","171100120400","S","PD,AD,GC","171100191200",444237.762366801,4964119530.23379,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.364976789665788
3109,"Cedar River / Lake Washington Basin","Valley Creek (Bellevue)","City of Bellevue","Macroinvertebrates",26.6,25.5,21.1,NA,24.4,"Low",2.74999999999908,-122.15215,47.63264,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.584594594594595,0.601897810218978,716,"{1897F5DC-07D7-4701-85EB-9C479A29D513}",NA,"2013/01/18 07:09:32.000",0,0,461.11,113941.77,NA,"Lake Washington-Sammamish River","WA","171100120400","S","PD,AD,GC","171100191200",444237.762366801,4964119530.23379,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.364976789665788
3094,"Cedar River / Lake Washington Basin","Valley Creek (Bellevue)","City of Bellevue","Macroinvertebrates",8.7,15.7,10.7,NA,11.7,"Low",-1.00000000000028,-122.1516,47.6534,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.1875,0.145714285714286,716,"{1897F5DC-07D7-4701-85EB-9C479A29D513}",NA,"2013/01/18 07:09:32.000",0,0,461.11,113941.77,NA,"Lake Washington-Sammamish River","WA","171100120400","S","PD,AD,GC","171100191200",444237.762366801,4964119530.23379,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.364976789665788
3182,NA,"Valley Creek","Washington State Department of Ecology","Stormwater Action Monitoring for Puget Small Streams",NA,NA,28.7,NA,28.7,"Low",NA,-122.150357,47.651458,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0,0.118285714285714,716,"{1897F5DC-07D7-4701-85EB-9C479A29D513}",NA,"2013/01/18 07:09:32.000",0,0,461.11,113941.77,NA,"Lake Washington-Sammamish River","WA","171100120400","S","PD,AD,GC","171100191200",444237.762366801,4964119530.23379,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.364976789665788
3066,NA,"Yarrow Creek","Washington State Department of Ecology","Stormwater Action Monitoring for Puget Small Streams",NA,NA,NA,57.7,57.7,"Mid",NA,-122.185817,47.640092,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.533235294117647,0.489428571428571,716,"{1897F5DC-07D7-4701-85EB-9C479A29D513}",NA,"2013/01/18 07:09:32.000",0,0,461.11,113941.77,NA,"Lake Washington-Sammamish River","WA","171100120400","S","PD,AD,GC","171100191200",444237.762366801,4964119530.23379,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.364976789665788
3333,"Green Waters Basin","Boise Creek","Puyallup Tribe of Indians","Status and Trends",65.8,NA,NA,NA,65.8,"Mid",NA,-121.951852,47.195458,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0,0.0161594202898551,735,"{90A4C878-4EE3-46CA-80F1-7D8C8F7F2153}",NA,"2013/01/18 07:09:32.000",0,0,142.34,35173,NA,"Boise Creek-White River","WA","171100140403","S","NM","171100140404",228244.309736119,1532025878.6553,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0304364343958488
2227,"Green Waters Basin","Boise Creek","King County - DNRP","Boise Ambient",NA,41.3,56.5,59.9,52.5666666666667,"Mid",-9.29999999999794,-122.018775,47.175524,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0306060606060606,0.0721428571428571,735,"{90A4C878-4EE3-46CA-80F1-7D8C8F7F2153}",NA,"2013/01/18 07:09:32.000",0,0,142.34,35173,NA,"Boise Creek-White River","WA","171100140403","S","NM","171100140404",228244.309736119,1532025878.6553,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0304364343958488
2228,"Green Waters Basin","Boise Creek","King County - DNRP","Boise Ambient",NA,34.8,88.2,87.5,70.1666666666667,"High",-26.3499999999952,-121.953301,47.195154,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0291428571428571,0.0361151079136691,735,"{90A4C878-4EE3-46CA-80F1-7D8C8F7F2153}",NA,"2013/01/18 07:09:32.000",0,0,142.34,35173,NA,"Boise Creek-White River","WA","171100140403","S","NM","171100140404",228244.309736119,1532025878.6553,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0304364343958488
2226,"Green Waters Basin","Boise Creek","King County - DNRP","Boise Ambient",NA,77.2,71.7,61.5,70.1333333333333,"High",7.84999999999761,-121.981778,47.190111,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0,0.0223021582733813,735,"{90A4C878-4EE3-46CA-80F1-7D8C8F7F2153}",NA,"2013/01/18 07:09:32.000",0,0,142.34,35173,NA,"Boise Creek-White River","WA","171100140403","S","NM","171100140404",228244.309736119,1532025878.6553,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0304364343958488
272,"Puget Sound (Duwamish-Green) Basin","Christenson Creek","King County - DNRP","Vashon",62.8,66.2,61.1,80.6,67.675,"High",-4.83,-122.51693,47.40277,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0,0.000357142857142857,759,"{F3154075-6A37-48B7-BE8F-22ABC064F4F8}",NA,"2013/01/18 07:09:32.000",0,0,95.13,23507.55,NA,"Vashon Island","WA","171100190403","I","NM","171100191200",292749.243394923,1024025571.91474,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0503940105752593
2657,"Puget Sound (Duwamish-Green) Basin","Ellis Creek (Vashon)","Vashon Nature Center","Vashon Benthic Macroinvertebrate Sampling",NA,NA,18.6,NA,18.6,"Low",NA,-122.442399,47.416948,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0315625,0.0863194444444444,759,"{F3154075-6A37-48B7-BE8F-22ABC064F4F8}",NA,"2013/01/18 07:09:32.000",0,0,95.13,23507.55,NA,"Vashon Island","WA","171100190403","I","NM","171100191200",292749.243394923,1024025571.91474,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0503940105752593
523,"Puget Sound (Duwamish-Green) Basin","Fisher Creek (Vashon)","King County - DNRP","Regulatory Effectiveness",NA,52.7,64.8,54.8,57.4333333333333,"Mid",-1.05000000000073,-122.481469,47.383942,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.151666666666667,0.183857142857143,759,"{F3154075-6A37-48B7-BE8F-22ABC064F4F8}",NA,"2013/01/18 07:09:32.000",0,0,95.13,23507.55,NA,"Vashon Island","WA","171100190403","I","NM","171100191200",292749.243394923,1024025571.91474,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0503940105752593
1910,"Puget Sound (Duwamish-Green) Basin","Fisher Creek (Vashon)","Vashon Nature Center","Vashon Benthic Macroinvertebrate Sampling",NA,74,NA,55,64.5,"Mid",9.50000000000145,-122.481469,47.383942,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.151666666666667,0.183857142857143,759,"{F3154075-6A37-48B7-BE8F-22ABC064F4F8}",NA,"2013/01/18 07:09:32.000",0,0,95.13,23507.55,NA,"Vashon Island","WA","171100190403","I","NM","171100191200",292749.243394923,1024025571.91474,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0503940105752593
2714,"Puget Sound (Duwamish-Green) Basin","Gorsuch Creek","Vashon Nature Center","Vashon Benthic Macroinvertebrate Sampling",NA,NA,49.6,NA,49.6,"Mid",NA,-122.445505,47.453867,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.045,0.0149640287769784,759,"{F3154075-6A37-48B7-BE8F-22ABC064F4F8}",NA,"2013/01/18 07:09:32.000",0,0,95.13,23507.55,NA,"Vashon Island","WA","171100190403","I","NM","171100191200",292749.243394923,1024025571.91474,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0503940105752593
525,"Puget Sound (Duwamish-Green) Basin","Judd Creek","King County - DNRP","Regulatory Effectiveness",54.3,75,67.8,75.8,68.225,"High",-5.73,-122.468866,47.403459,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0102941176470588,0.027536231884058,759,"{F3154075-6A37-48B7-BE8F-22ABC064F4F8}",NA,"2013/01/18 07:09:32.000",0,0,95.13,23507.55,NA,"Vashon Island","WA","171100190403","I","NM","171100191200",292749.243394923,1024025571.91474,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0503940105752593
2816,"Puget Sound (Duwamish-Green) Basin","Shinglemill Creek","Vashon Nature Center","Vashon Benthic Macroinvertebrate Sampling",NA,48.7,67.3,30.3,48.7666666666667,"Mid",9.19999999999485,-122.481798,47.478435,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0282352941176471,0.0170289855072464,759,"{F3154075-6A37-48B7-BE8F-22ABC064F4F8}",NA,"2013/01/18 07:09:32.000",0,0,95.13,23507.55,NA,"Vashon Island","WA","171100190403","I","NM","171100191200",292749.243394923,1024025571.91474,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0503940105752593
2263,"Puget Sound (Duwamish-Green) Basin","Shinglemill Creek","Vashon Nature Center","Vashon Benthic Macroinvertebrate Sampling",NA,59,43.5,62.4,54.9666666666667,"Mid",-1.69999999999791,-122.47506,47.46521,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0,0.00131386861313869,759,"{F3154075-6A37-48B7-BE8F-22ABC064F4F8}",NA,"2013/01/18 07:09:32.000",0,0,95.13,23507.55,NA,"Vashon Island","WA","171100190403","I","NM","171100191200",292749.243394923,1024025571.91474,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0503940105752593
274,"Puget Sound (Duwamish-Green) Basin","Shinglemill Creek","King County - DNRP","Vashon",35.4,46.8,56.9,35.8,43.725,"Mid",-1.13,-122.4815,47.47628,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0,0.00177304964539007,759,"{F3154075-6A37-48B7-BE8F-22ABC064F4F8}",NA,"2013/01/18 07:09:32.000",0,0,95.13,23507.55,NA,"Vashon Island","WA","171100190403","I","NM","171100191200",292749.243394923,1024025571.91474,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0503940105752593
524,"Puget Sound (Duwamish-Green) Basin","Tahlequah Creek","King County - DNRP","Regulatory Effectiveness",NA,50.1,52.2,48.4,50.2333333333333,"Mid",0.849999999999505,-122.508608,47.334583,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0851428571428571,0.0598571428571429,759,"{F3154075-6A37-48B7-BE8F-22ABC064F4F8}",NA,"2013/01/18 07:09:32.000",0,0,95.13,23507.55,NA,"Vashon Island","WA","171100190403","I","NM","171100191200",292749.243394923,1024025571.91474,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0503940105752593
2261,"Puget Sound (Duwamish-Green) Basin","Tahlequah Creek","Vashon Nature Center","Vashon Benthic Macroinvertebrate Sampling",NA,NA,50.3,NA,50.3,"Mid",NA,-122.508612,47.334554,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0908571428571429,0.0602898550724638,759,"{F3154075-6A37-48B7-BE8F-22ABC064F4F8}",NA,"2013/01/18 07:09:32.000",0,0,95.13,23507.55,NA,"Vashon Island","WA","171100190403","I","NM","171100191200",292749.243394923,1024025571.91474,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0503940105752593
3241,"Lower Snoqualmie Basin","Unnamed Tolt River tributary (0294)","Snoqualmie Tribe","Unnamed Tributary to Lower Tolt River 2022",NA,23.1,NA,NA,23.1,"Low",NA,-121.87471,47.65963,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0240625,0.01,812,"{D25797C0-8022-4F4E-8281-3311050EF010}",NA,"2013/01/18 07:09:32.000",0,0,44.06,10888.54,NA,"Stossel Creek-Tolt River","WA","171100100505","S","LE","171100100601",176247.266743691,474398049.728854,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.00616628883034128
3240,"Lower Snoqualmie Basin","Unnamed Tolt River tributary (0294)","Snoqualmie Tribe","Unnamed Tributary to Lower Tolt River 2022",NA,59.4,NA,NA,59.4,"Mid",NA,-121.87256,47.66078,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.02,0.0149645390070922,812,"{D25797C0-8022-4F4E-8281-3311050EF010}",NA,"2013/01/18 07:09:32.000",0,0,44.06,10888.54,NA,"Stossel Creek-Tolt River","WA","171100100505","S","LE","171100100601",176247.266743691,474398049.728854,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.00616628883034128
2368,"Lower Snoqualmie Basin","Ames Creek","King County - DNRP","Ambient Monitoring",NA,NA,60.3,76.5,68.4,"High",-16.2000000000077,-121.96087,47.65292,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.016,0.0220863309352518,813,"{D4853632-D35E-4E7D-BF04-7A09BDCC4E41}",NA,"2013/01/18 07:09:32.000",0,0,96.4,23821.98,NA,"Harris Creek-Snoqualmie River","WA","171100100601","S","LE","171100100603",203638.600615056,1037889465.95974,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0506851552800829
2366,"Lower Snoqualmie Basin","Snoqualmie River tributary (Harris Creek subbasin)","King County - DNRP","Ambient Monitoring",11.4,57.7,70.1,75,53.55,"Mid",-20.32,-121.92049,47.68279,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.203888888888889,0.0942753623188406,813,"{D4853632-D35E-4E7D-BF04-7A09BDCC4E41}",NA,"2013/01/18 07:09:32.000",0,0,96.4,23821.98,NA,"Harris Creek-Snoqualmie River","WA","171100100601","S","LE","171100100603",203638.600615056,1037889465.95974,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0506851552800829
519,"Lower Snoqualmie Basin","Weiss Creek","King County - DNRP","Regulatory Effectiveness",NA,68.6,68.4,79.7,72.2333333333333,"High",-5.54999999999791,-121.94541,47.69247,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0279411764705882,0.0485611510791367,813,"{D4853632-D35E-4E7D-BF04-7A09BDCC4E41}",NA,"2013/01/18 07:09:32.000",0,0,96.4,23821.98,NA,"Harris Creek-Snoqualmie River","WA","171100100601","S","LE","171100100603",203638.600615056,1037889465.95974,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0506851552800829
520,"Lower Snoqualmie Basin","Cherry Creek","King County - DNRP","Regulatory Effectiveness",NA,79.6,65.9,87.5,77.6666666666667,"High",-3.94999999999725,-121.941377,47.740049,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0,0.00188405797101449,814,"{292F151F-62C4-4D30-8D1A-EBDE4836A915}","{8A73A715-CE6B-4D93-8734-23C3DB84EF3B}","2013/01/18 07:09:32.000",0,0,72.81,17992.38,NA,"Cherry Creek","WA","171100100602","S","NM","171100100603",217253.023985272,783944619.743893,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.022696252161556
2369,"Lower Snoqualmie Basin","Cherry Creek","King County - DNRP","Ambient Monitoring",80.3,74.9,64.9,86.7,76.7,"High",-0.920000000000008,-121.89852,47.74605,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0,0.00482269503546099,814,"{292F151F-62C4-4D30-8D1A-EBDE4836A915}","{8A73A715-CE6B-4D93-8734-23C3DB84EF3B}","2013/01/18 07:09:32.000",0,0,72.81,17992.38,NA,"Cherry Creek","WA","171100100602","S","NM","171100100603",217253.023985272,783944619.743893,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.022696252161556
